auc,S.P,TPR,FPR,GAP
0.7075184254951208,0.005714285714285672,0.10128342245989308,0.06205128205128202,0.08166735225558755
0.7554903094740277,0.1117424242424242,0.11472602739726023,0.031989482909728306,0.07335775515349427
0.7332616961481235,0.1809443710200649,0.39630769230769225,0.09798534798534797,0.2471465201465201
0.7765654894255132,0.030668801576548832,0.05648457822370867,0.026027397260273977,0.04125598774199132
0.7228126011435969,0.14700577200577197,0.1665288531408955,0.021048417078960158,0.09378863510992783
0.7475300641652148,0.08517569387134605,0.035313321124293306,0.03440305327097781,0.03485818719763556
0.7541932643627559,0.06779642329489066,0.01851851851851849,0.01802059496567504,0.018269556742096765
0.7563933880797907,0.0043309548330146,0.02115972930379162,0.10275229357798166,0.06195601144088664
0.7678716043731625,0.19851570820021297,0.24275808936825882,0.03409861474377601,0.13842835205601742
0.7532803006519049,0.05439442658092175,0.1301823915146737,0.15456532297231668,0.1423738572434952
0.8003889648949176,0.11612218184481038,0.12228517469310674,0.023615950445218692,0.07295056256916271
0.7491495401651651,0.14165978437981297,0.14814814814814814,0.1185274197072318,0.13333778392768997
0.6900240173004288,0.005540274435032688,0.013990822655082669,0.035810291858678955,0.024900557256880812
0.7626447234950505,0.09288490140574768,0.06209613869188346,0.0028911564625850317,0.03249364757723425
0.7632338664999567,0.015667841754798184,0.0888888888888889,0.23374419435512678,0.16131654162200784
0.7322888283378746,0.05951194036936813,0.03759794357211432,0.005024941314553999,0.02131144244333416
0.7360463348386539,0.001776395022079491,0.003544737541724463,0.08938437253354375,0.04646455503763411
0.7346724606294381,0.00926591868047566,0.04010149142892516,0.04969157377089389,0.04489653259990953
0.768919490191493,0.030059664681995946,0.0023596504996599155,0.005972827087039223,0.004166238793349569
0.7624886600556094,0.002651502752044732,0.042205237720579936,0.04723320158102767,0.044719219650803804
0.7674331892488869,0.06128702757916249,0.03251769899593526,0.06640481801518727,0.04946125850556127
0.7693674764763556,0.07566087978459113,0.1532291238173591,0.01850395965561541,0.08586654173648725
0.7515136943389334,0.1369942916314399,0.2487671613455884,0.004166104692112871,0.12646663301885064
0.7442679190525744,0.11814443858724305,0.13600590260698475,0.02923346693386769,0.08261968477042622
0.7099451373856074,0.02510731842415015,0.0007650133877342702,0.0583709854683111,0.029567999428022684
0.7248455617385335,0.07717781457321604,0.06927570093457946,0.11967243625535079,0.09447406859496513
0.7469043998151212,0.06162756162756167,0.03037825059101662,0.11013651652047746,0.07025738355574704
0.7738646068443849,0.10270558621034553,0.10831102316377605,0.03370614839261704,0.07100858577819655
0.7402392896958114,0.04015421421318044,0.0032307115394918373,0.003587842846553002,0.0034092771930224197
0.723293518211694,0.025080467955949315,0.04560291048854104,0.0867276887871854,0.06616529963786322
0.7315527810098326,0.025242859863269573,0.015045915324985115,0.06352427938014649,0.0392850973525658
0.73879520162822,0.0219881282751061,0.03187257386673514,0.10225649814338761,0.06706453600506138
0.7227053815496645,0.010971823940677194,0.011873762271942034,0.08985377155368479,0.05086376691281341
0.7185812032315262,0.03797296082388579,0.014380642040216496,0.0033630290454712553,0.008871835542843876
0.716140227726939,0.05553880997827676,0.03680125390503386,0.029622464286215067,0.03321185909562446
0.7290248123614034,0.010463270058570284,0.02098604117534586,0.04980357696681481,0.035394809071080335
0.7115958752891461,0.015784832451499087,0.008483167583235862,0.014145696267451324,0.011314431925343593
0.7191615597182582,0.05223323644310496,0.0663773706203793,0.009890109890109855,0.038133740255244575
0.763006735967347,0.06082340195016256,0.014274340309372247,0.010822328931572645,0.012548334620472446
0.7490478632732533,0.06453414209420372,0.05043211902417688,0.20703548737021538,0.12873380319719613
0.7394195541255186,0.037908731584620825,0.06350972980540381,0.13665146909827763,0.10008059945184072
0.7401304308324784,0.014819204276643294,0.015040523410932871,0.08993898878649703,0.05248975609871495
0.7754882679739289,0.058906991669502085,0.07492073509419939,0.25871963101346157,0.16682018305383048
0.7934070836698163,0.022377023167248433,0.06825065019383836,0.14462131922989652,0.10643598471186744
0.795497164715463,0.041201956949739604,0.024412239938875424,0.24642483952828775,0.1354185397335816
0.7869450612844292,0.0037212460741872233,0.07797746840111597,0.07168591451979078,0.07483169146045338
0.745996210137367,0.02078161274490886,0.08739289799920624,0.08119809394145683,0.08429549597033154
0.7799435113676598,0.0012631294889359213,0.0018076162677459484,0.10027487630566245,0.0510412462867042
0.705992299751794,0.09809172489625084,0.11729498774180258,0.026993865030674857,0.07214442638623872
0.6678560923394905,0.18307092218774024,0.2125393957461642,0.1051003614052427,0.15881987857570345
0.774002307544028,0.19353906921754083,0.09322135169652923,0.22145212300652717,0.1573367373515282
0.7802265957385396,0.1299153055051422,0.07136100801492451,0.07408418125349236,0.07272259463420844
0.7070679848018897,0.039441429554119556,0.024773259699742423,0.008297230878366424,0.016535245289054423
0.6770435845151114,0.05734212916931092,0.005800740752898159,0.04185095090667845,0.023825845829788306
0.7267954401111081,0.0713474090320535,0.02402556155053004,0.030679434335009248,0.027352497942769644
0.7063240065251928,0.051156283640293454,0.013059382219560267,0.019658442775193574,0.01635891249737692
0.7242362620942575,0.08941996354906723,0.06994730579636244,0.016198418984609164,0.0430728623904858
0.6991327965855079,0.09895269680572527,0.06763289548943352,0.0551270795050639,0.06137998749724871
0.8013775717027163,0.08420296625498613,0.054870382099033166,0.030219475815043695,0.04254492895703843
0.8084792230789657,0.028386028079756542,0.016454949815224773,0.023096393567418383,0.019775671691321578
0.7847200600004309,0.021465741543798766,0.018824766277189653,0.01037029425742067,0.014597530267305162
0.7821623776502554,0.033405059185249164,0.049333980705494884,0.04606166833595651,0.0476978245207257
0.7636954734914412,0.02977484977919348,0.002306011521028606,0.03941144662321769,0.020858729072123147
0.7154519932622123,0.008029043353647819,0.01205622071837581,0.02619258201410246,0.019124401366239135
0.6694590199216713,0.05106339150943068,0.05767810589171857,0.02782446311858075,0.04275128450514966
0.6407850855402948,0.11067167458596838,0.138412106275574,0.011566182030494754,0.07498914415303437
0.6775285128570385,0.06235534811510557,0.053700465092388794,0.003369199779209908,0.02853483243579935
0.7364533112261926,0.06534963491806611,0.05431808443387098,0.015157446455156376,0.03473776544451368
0.70399346395659,0.043161844591776743,0.018130657500933123,0.007170136590940623,0.012650397045936873
0.6868603508784068,0.07800043299858334,0.09761093855390579,0.00667993944603712,0.052145438999971455
0.6853452418373549,0.06293864772293734,0.06723848355850381,0.0011167782309960406,0.03417763089474993
0.6299694386537134,0.10727748049989894,0.13399281296814558,0.03765587345586491,0.08582434321200524
0.6409369633702245,0.1136239790266374,0.16595015864353574,0.038415255133892656,0.1021827068887142
0.6843670104036792,0.13194680826922633,0.11096837944664029,0.12545230930411982,0.11821034437538006
0.6753604444446133,0.16692490922966635,0.17051058868875923,0.13599400991577204,0.15325229930226564
0.7009608301795961,0.10958044688172441,0.11617592226347784,0.04640535725256495,0.0812906397580214
0.6706341756460201,0.103634025727663,0.1117422964778545,0.028066389599317954,0.06990434303858623
0.6486071063388619,0.1450598675412227,0.16688664847238416,0.08825899108455948,0.12757281977847182
0.68766989206535,0.21651963434155497,0.2371838005535244,0.14640685692097558,0.19179532873724997
0.6982062530393904,0.2460896816602201,0.2596018039389957,0.13542210990705442,0.19751195692302503
0.7065020759684479,0.12601803570807357,0.12455248226742976,0.11881790285572108,0.12168519256157542
0.6462350869324234,0.09949951375932986,0.0908270358360479,0.10951573476623577,0.10017138530114184
0.623677716348474,0.14753856793872666,0.17614490837290842,0.1132726949289457,0.14470880165092706
0.6449103699769225,0.16397371492735524,0.16449052739375325,0.13220046082949305,0.14834549411162315
0.6086056463046055,0.12533372223618777,0.10682730684812541,0.10009607130878684,0.10346168907845613
0.6529955343550188,0.00492945418070323,0.022601053109824965,0.003849234239388044,0.013225143674606504
0.6428789119489772,0.03191405511917289,0.04374691905747807,0.04961240310077519,0.04667966107912663
0.6576124861466314,0.016811994738631153,0.009594218254062703,0.017865005024585212,0.013729611639323958
0.6842345030897747,0.0904777817883251,0.09877367898282452,0.01969766060053335,0.059235669791678935
0.620645052366178,0.1808735972420772,0.20758505481028094,0.08854194508752522,0.14806349994890308
