auc,S.P,TPR,FPR,GAP
0.706708664443255,0.04621118012422365,0.06053475935828878,0.1323076923076923,0.09642122583299054
0.7517534884410635,0.10416666666666663,0.10376712328767124,0.031989482909728306,0.06787830309869977
0.7316911886262193,0.16394328967920224,0.40430769230769226,0.12728937728937728,0.26579853479853477
0.7703862660944206,0.14127355585663254,0.21014492753623193,0.03082191780821919,0.12048342267222556
0.7260154817132376,0.16549422799422803,0.15961311984765347,0.056796408041868085,0.10820476394476078
0.7490315018626326,0.082091821222256,0.03985189903654751,0.039025963554265464,0.03943893129540649
0.7593132291437377,0.0888332708549251,0.012121212121212088,0.07136727688787187,0.04174424450454198
0.7535728868926093,0.005287259084890361,0.03142671734495228,0.09582059123343523,0.06362365428919375
0.7746848647030862,0.1683306709265176,0.20885978428351315,0.010655817107429966,0.10975780069547156
0.7568445400653752,0.16764916041443378,0.232450639624467,0.03071879553181156,0.13158471757813928
0.8006727746405077,0.13873149834778076,0.12795089707271012,0.07239643825009678,0.10017366766140345
0.7478943787537538,0.1667485100779001,0.17245370370370372,0.14529167577015512,0.15887268973692942
0.6891055133490349,0.0334330947394742,0.032371960169794156,0.026843317972350234,0.029607639071072195
0.7621317056676811,0.12375857602072637,0.10338849487785662,0.02465986394557823,0.06402417941171742
0.7617090811135,0.01684292988640812,0.0888888888888889,0.2369596284387281,0.1629242586638085
0.7261056382309788,0.07847093639715774,0.025054972281581933,0.021236795774647876,0.023145884028114905
0.7386071606145653,0.05685467683661183,0.01922281629397693,9.106915184264874e-05,0.00965694272290979
0.7336872502711025,0.06705504411200613,0.08827897765950865,0.14721067412285538,0.11774482589118201
0.7693008571762653,0.027356692658379145,0.00021974572280647475,0.01107924921793535,0.005649497470370912
0.7657236494655275,0.039944008242884466,0.006987374021205639,0.007592757873262801,0.00729006594723422
0.7600360016482683,0.05690026265868964,0.0036743923120406974,0.09536527886881385,0.049519835590427275
0.7679970975394586,0.09737284479552516,0.15100781571369803,0.025282353166765748,0.08814508444023189
0.7472367420257959,0.18590537609039015,0.30280369504317833,0.038963569062926195,0.17088363205305226
0.7506224699389243,0.12590405904059043,0.1383177570093458,0.04125751503006009,0.08978763601970294
0.7101742088444489,0.06500553901543993,0.02757235751625653,0.009870965115805763,0.018721661316031146
0.7226760718750767,0.09349128207407731,0.10366043613707165,0.08263539921831375,0.0931479176776927
0.7492340206646688,0.0564300564300565,0.012234042553191493,0.13625272043790806,0.07424338149554978
0.7749824620264747,0.11553892232205865,0.12239553020602956,0.02383571690502384,0.0731156235555267
0.7410166825927696,0.03877299874356721,0.002052161156462895,0.005693106004447723,0.003872633580455309
0.723118408692242,0.03183907805217179,0.05720305571957207,0.08329519450800915,0.07024912511379061
0.731009590053962,0.028427498937507845,0.02941323792486583,0.13990418499255064,0.08465871145870824
0.7489334346281247,0.011550694900960834,0.0020444410743086783,0.15112084378008395,0.07658264242719631
0.7158182480254432,0.007041532863159561,0.0077697720473602905,0.0780056890204332,0.042887730533896745
0.7132161524243678,0.04895324721222438,0.030265067499110065,0.01102510260966083,0.020645085054385448
0.715624834946527,0.058574043218076244,0.03772665299681166,0.033927344752932465,0.03582699887487206
0.7302227260666022,0.012990732246606851,0.021021097584294712,0.04458655166811898,0.032803824626206846
0.712103823840913,0.029067460317460325,0.010968793257521314,0.005655721285600435,0.008312257271560874
