auc,S.P,TPR,FPR,GAP
0.706969434951483,0.019378881987577645,0.06288770053475945,0.06871794871794867,0.06580282462635406
0.7462372288209737,0.017424242424242453,0.07551369863013702,0.00744960560911484,0.04148165211962593
0.7341916019176722,0.18340742520725706,0.39630769230769225,0.09157509157509158,0.24394139194139192
0.7744454211696572,0.008005912058135278,0.01579338535860275,0.01712328767123289,0.01645833651491782
0.7246129571690582,0.13861832611832609,0.1271893557844096,0.03357451311236309,0.08038193444838634
0.7475831810648876,0.0890088172696869,0.04590333625288634,0.03047895500725689,0.038191145630071616
0.7623376623376623,0.07360691525722718,0.009090909090909038,0.04104691075514871,0.025068909923028876
0.7518866355126053,0.05549323230837133,0.006188004078984011,0.1908256880733945,0.09850684607618926
0.7681840988714987,0.07967252396166136,0.11805341551104265,0.0740094933643321,0.09603145443768737
0.7523107536611942,0.02893890675241151,0.03869996775002693,0.22705196697425928,0.1328759673621431
0.8003926034813995,0.0767801404157552,0.10571722894669078,0.0527293844367015,0.07922330669169614
0.7493606888138138,0.1001986562799938,0.11805555555555558,0.05331002840288396,0.08568279197921977
0.6910388562051336,0.04248194917638226,0.06260165826952835,0.08588709677419348,0.07424437752186092
0.7617935802814602,0.049025252282940635,0.013396375098502666,0.011224489795918391,0.012310432447210529
0.7665121550808389,0.009792401096748837,0.08703703703703702,0.2144515898535191,0.15074431344527806
0.73380094020421,0.12536992198009145,0.011954535600359306,0.09994865023474175,0.05595159291755053
0.7405392855822057,0.07577278201525484,0.05831093256136832,0.002853500091069161,0.030582216326218742
0.7371848253588029,0.03454641350210963,0.08123027415062811,0.09620690923807068,0.0887185916943494
0.7683858162662613,0.023423681522632744,0.013577146444828214,0.003833650248420528,0.008705398346624371
0.765060580911845,0.0018300201239862535,0.025545439786195168,0.057694759658294015,0.04162009972224459
0.764607109908461,0.029521742302641152,0.013459312498317666,0.0532338308457711,0.033346571672044384
0.7706539337755935,0.030972463962154695,0.0952900041135335,0.05141799773733963,0.07335400092543656
0.7482111935933565,0.030989690856779606,0.14625054985761576,0.11461283699740749,0.13043169342751162
0.7506696886651447,0.010311017395888245,0.0061731431382193724,0.05578657314629254,0.030979858142255956
0.707260419887984,0.031226199543031297,0.02924582430192524,0.025094639150079368,0.027170231726002303
0.7232215085921603,0.08533454832364673,0.1052180685358256,0.04559836218127672,0.07540821535855116
0.7408175664594236,0.030713927265651475,0.007535460992907805,0.06067400910110132,0.034104735047004564
0.7726262734093821,0.06435283200248942,0.07227330927715048,0.07816892800391145,0.07522111864053097
0.7401507007485268,0.04245623999586923,0.0055878123055495,0.001482579688658281,0.0035351959971038904
0.7246956104056401,0.027982999741664738,0.0006436375238842995,0.013577421815408108,0.007110529669646204
0.7334162522557636,0.020026559152124923,0.014774001192605746,0.07977892961968397,0.04727646540614486
0.7499240289065321,0.03290212645976698,0.04397589834374027,0.10054270208511856,0.07225930021442942
0.7237564529754619,0.02266494583583123,0.011132178822736205,0.04250086427016175,0.02681652154644898
0.7145866296038113,0.043611444373141794,0.01855997334720738,0.012206856658479981,0.015383415002843681
0.7157352397470911,0.041466683583593955,0.024955716110747317,0.013886969600474197,0.019421342855610757
0.7339205627736396,0.018625479265166,0.011422015424819909,0.029304691999822774,0.02036335371232134
0.7090930167612484,0.0015762786596119627,0.0016846184076476645,0.0337055984679403,0.017695108437793983
0.7184199262705897,0.047346469458152685,0.054885888781742165,0.011207697774861913,0.03304679327830204
0.7539590110784344,0.0037793427230046195,0.03148695784046096,0.05657863145258102,0.04403279464652099
0.7572197694951033,0.012740100883391281,0.023832506419042887,0.13118139059561656,0.07750694850732973
0.7520293271923002,0.0002973719751694359,0.01458245835083305,0.1328787394016957,0.07373059887626437
0.7742417560369923,0.05385740932953231,0.016985000772045455,0.07655596760255257,0.04677048418729901
0.7842949669273838,0.014329786415125612,0.016459219907972722,0.1786339989631192,0.09754660943554597
0.7958091642034427,0.015972707077118398,0.0486366257723202,0.07512523782094921,0.0618809317966347
0.801122227965163,0.000380591167387756,0.007469385539703888,0.16753993133303474,0.08750465843636931
0.7896023406043461,0.03838553603259487,0.052923372600371166,0.010780207848611778,0.03185179022449147
0.7491544289981538,0.014182332191850056,0.06812037447762243,0.02995234853641926,0.04903636150702084
0.8039784289784291,0.03578797691700919,0.04141909216308304,0.08066452288251108,0.06104180752279706
0.7155847409294664,0.09550834131403785,0.11560761816697884,0.018404907975460127,0.06700626307121949
0.6682273126949496,0.13072345756341996,0.1681047086310139,0.04064154710164819,0.10437312786633104
0.7739483561980262,0.11715839065634848,0.03491646189811115,0.12710562321961288,0.08101104255886202
0.7794093876820589,0.08513658150681747,0.020824822891795214,0.032431050987832444,0.02662793693981383
0.7093455220368666,0.061625789788962604,0.003616133217133166,0.03426819690405619,0.01894216506059468
0.6785095330156945,0.10746019849414234,0.05897957732223846,0.09075705641108117,0.07486831686665982
0.7207961809397225,0.05785737623184528,0.01401216852255771,0.01880456803061653,0.01640836827658712
0.7151847883065481,0.06105551809018772,0.022696158124411725,0.022263679547658566,0.022479918836035145
0.7248198089538823,0.10722274089308115,0.08954134610410247,0.031301930453959514,0.06042163827903099
