auc,S.P,TPR,FPR,GAP
0.7073400035684385,0.08000000000000007,0.008021390374331583,0.1323076923076923,0.07016454134101194
0.7514420866883166,0.1106060606060606,0.08510273972602744,0.0013146362839614456,0.043208688004994444
0.7327657464043644,0.1809443710200649,0.39230769230769225,0.09157509157509158,0.24194139194139191
0.7746005481152076,0.07605616455228476,0.10925306577480487,0.010273972602739712,0.05976351918877229
0.7259030999388643,0.1616161616161616,0.18379312936931524,0.03148683044012929,0.10763997990472227
0.7540563605716796,0.10790296659861875,0.06103192929373358,0.017309036176960724,0.03917048273534715
0.7536165529385868,0.08115945224812016,0.03198653198653201,0.03117848970251713,0.03158251084452457
0.754778972520908,0.015935339120200065,0.04014091035505707,0.08277268093781853,0.0614567956464378
0.769434076864844,0.1995806709265176,0.2442732408834103,0.03409861474377601,0.13918592781359315
0.7540051524497219,0.08645944980350118,0.13634571971190024,0.08559980573093734,0.11097276272141879
0.8023574401816382,0.12546797623733374,0.12795089707271012,0.035307781649245085,0.0816293393609776
0.7482017173423423,0.1651637240240173,0.17129629629629628,0.14277911295608475,0.15703770462619052
0.7050622357017337,0.013217735129559594,0.01055262427103576,0.04473886328725035,0.027645743779143056
0.7757878904473748,0.12250315853444005,0.07494089834515372,0.047789115646258484,0.0613650069957061
0.7653279050973575,0.02449032883815494,0.05185185185185193,0.2144515898535191,0.1331517208526855
0.7307377908195348,0.10095111490924058,0.020688160054507687,0.06657130281690143,0.04362973143570456
0.7391084775989382,0.05934363709353674,0.02666676513159838,0.002853500091069161,0.01476013261133377
0.7336078904542149,0.004698887610280034,0.038740021040906014,0.07472131268165255,0.05673066686127928
0.7675277405505236,0.01181148949951416,0.01576937163187353,0.025892473777832326,0.020830922704852928
0.7639178457448603,0.04727967664448507,0.03165236721491638,0.017416804794083862,0.02453458600450012
0.7668276008187956,0.07216729899314178,0.05433524455570804,0.0628960460853627,0.05861564532053537
0.7694790308483659,0.10818791746626799,0.1645413410119293,0.03325918966079272,0.09890026533636101
0.7481372138776698,0.17997417798837356,0.2995392771976941,0.02983710230934078,0.16468818975351743
0.7497289463504465,0.12773853452820244,0.13716182980816538,0.0477454909819639,0.09245366039506464
0.7095373901888695,0.05510454891643002,0.004845084788983822,0.009870965115805763,0.007358024952394793
0.7194402225872086,0.04676231011146048,0.0567757009345794,0.035548110924995324,0.04616190592978736
0.7413244919562851,0.06366047745358094,0.016046099290780158,0.15320187298028096,0.08462398613553056
0.77437244555603,0.11429976494907235,0.12239553020602956,0.02878621195452874,0.07559087108027915
0.7458890746934226,0.054702156589387485,0.015448899950962436,0.01194959229058562,0.013699246120774028
0.7227809580557978,0.029998813054011975,0.051868749289431526,0.08848207475209768,0.0701754120207646
0.7299368760964675,0.019600301155058286,0.017972570065593274,0.13580037647982446,0.07688647327270887
0.7491235186809168,0.006801647392097432,0.006703491882023238,0.14614871941350088,0.07642610564776206
0.72242508060651,0.0029401769451943283,0.003530948468377315,0.07838778740773533,0.040959367938056324
0.71812317228732,0.03435203010828691,0.0066574933596210695,0.0047698133629323625,0.005713653361276716
0.7178111226021457,0.05894661284092928,0.056284018078562315,0.021324128759885985,0.03880407341922415
0.7343610811015713,0.05409462987791969,0.04519408502772637,0.006464976148631729,0.02582953058817905
0.7147015275340785,0.05156525573192239,0.04737957982162566,0.018605206218594128,0.032992393020109895
0.7191990358765181,0.06907178208982934,0.07825056252009,0.00915750915750918,0.04370403583879959
0.7543153725906564,0.010966052726616105,0.00894752805580823,0.05878151260504205,0.03386452033042514
0.7514868535670943,0.05168024305169605,0.04227880847120602,0.19440360862955008,0.11834120855037805
0.7388324738331882,0.04300122665939765,0.06434971300573988,0.14594331573614883,0.10514651437094436
0.7646476796523359,0.041088883875966986,0.06239025283592059,0.18761921321226244,0.1250047330240915
0.7627864786305427,0.043213916928233065,0.06550188139333335,0.22679532331015245,0.1461486023517429
0.7903688268162502,0.050961599492224674,0.0867287900452478,0.19046621633415373,0.13859750318970077
0.7928836361734628,0.06748118444185447,0.053048363819059086,0.27076429317808626,0.16190632849857267
0.7858744452550664,0.026522366522366503,0.08365520123299508,0.11283260713228138,0.09824390418263823
0.7441241320912151,0.03243319749498652,0.09151822193168824,0.09729067392784208,0.09440444792976516
0.8002536822196264,0.017565491759040208,0.004164854603618373,0.1458681949287205,0.07501652476616943
0.71556475297554,0.10170668842147579,0.12183814776199442,0.024539877300613522,0.07318901253130397
0.6678525531623727,0.20148032153669487,0.2287005808997422,0.12719155604174676,0.17794606847074448
0.7739208185318378,0.21348792633992547,0.12606149778551212,0.22879797232128835,0.17742973505340023
0.7804769897302384,0.15378216762064312,0.10866131755834241,0.08187248493669297,0.09526690124751769
0.7062101088931362,0.027705200741344638,0.035536352729866105,0.00460844670770949,0.020072399718787798
0.6769241724186661,0.04214935672908138,0.014366995464666577,0.0314522938361948,0.02290964465043069
0.7281390998528834,0.05279183269041332,0.006821260475261215,0.0032985739734424646,0.00505991722435184
0.7147072296998207,0.026532461530513807,0.009647471549585007,0.016379296175150826,0.013013383862367917
0.7241066141160195,0.08226304401835904,0.06127641176861842,0.012261411110593423,0.03676891143960592
0.698832573479484,0.0960732047181897,0.06368031151107356,0.0543013156735197,0.05899081359229663
0.8013045859242509,0.08099561201730554,0.04948692589206882,0.030911996590666957,0.04019946124136789
0.8009265288472978,0.0019458608048111836,0.03104755245027424,0.061075268817204265,0.04606141063373925
0.780780899862858,0.0568360903687094,0.027663471702227937,0.013011033047767046,0.02033725237499749
0.7854752438002718,0.07025570037781703,0.10099894561296102,0.03248676491629704,0.06674285526462903
0.7659503298711267,0.04644899732136393,0.029667551510554946,0.044500099610097626,0.037083825560326286
0.7259332459916401,0.03972944575781456,0.024466423737636633,0.015920026614519522,0.020193225176078078
0.6726961399488317,0.06206867618153533,0.06789315697421255,0.017647058823529405,0.04277010789887098
0.64073663079688,0.11859060544773742,0.14843031760435926,0.007820860093609161,0.07812558884898421
0.6743228367667471,0.06244335450522198,0.05209212553197684,0.0023584398454469246,0.027225282688711883
0.7182374579659276,0.040678356536660965,0.01697983585740892,0.004839943771241473,0.010909889814325197
0.6930336724191278,0.022448678667350563,0.008564434541869725,0.007841630697611346,0.008203032619740536
0.6786758061267314,0.08239212965409548,0.10905800420243872,0.0031256851045466383,0.05609184465349268
0.6788713127717492,0.08416327568204496,0.08871119373818248,0.023893730255961365,0.05630246199707192
0.6357449287197741,0.1723977489499378,0.2009985025284129,0.09748441752089665,0.14924146002465477
0.6408444125980437,0.12987196935139567,0.18267075885055034,0.05407799914875949,0.11837437899965492
0.6874658361441451,0.19370125793299597,0.17272403291647764,0.18751014226213014,0.1801170875893039
0.6763840166203197,0.22549586426462542,0.2221428864800311,0.20023736011895288,0.211190123299492
0.7030675904908802,0.14405988687228188,0.1559196265153674,0.07272101738649628,0.11432032195093184
0.6683852778690444,0.09978114329958032,0.10349759768538291,0.03186718527990906,0.06768239148264599
0.6490421127799749,0.18055705118294263,0.21203300477274467,0.09612069268821288,0.15407684873047878
0.6883863501087907,0.24912602980246235,0.27494204925922944,0.16054809428949954,0.21774507177436447
0.6877561133466192,0.22569625868350823,0.23690535805550733,0.1267614682828629,0.1818334131691851
0.7071317729037969,0.14473597748822037,0.14104837821425675,0.14679457053603515,0.14392147437514596
0.6512028345739748,0.18455304293926084,0.16985930099926616,0.20869492626961056,0.18927711363443836
0.622412358635626,0.1715702876256655,0.1997783952588218,0.13778896318826966,0.16878367922354573
0.645263536366536,0.1858629582766087,0.19070058130779194,0.1446942334039108,0.16769740735585137
0.6093245943235754,0.07237403536146719,0.06571595120123241,0.023432303835462243,0.04457412751834733
0.6492750093034271,0.025425356750823247,0.009108354488195247,0.003620405027704665,0.006364379757949956
0.6413661039818471,0.05200960941506738,0.04651483781918564,0.09732031773375444,0.07191757777647004
