auc,S.P,TPR,FPR,GAP
0.7073537283320295,0.03950310559006209,0.1514438502673796,0.055384615384615365,0.10341423282599749
0.7472010913889999,0.017424242424242453,0.07277397260273977,0.013584574934268179,0.04317927376850397
0.7331790378574972,0.18587047939444912,0.40030769230769225,0.09157509157509158,0.24594139194139192
0.7749366564972338,0.029745042492917873,0.022668153102935684,0.01712328767123289,0.019895720387084287
0.724626442981983,0.1400613275613276,0.11789320704602968,0.04518546057711559,0.08153933381157263
0.7479585404892422,0.07529427094644481,0.02321044669161554,0.04010105896898353,0.03165575283029953
0.7538586836891922,0.05777415157996868,0.010101010101010055,0.00486270022883295,0.007481855164921503
0.752593651225746,0.013599749889657287,0.014948549179568005,0.11804281345565748,0.06649568131761274
0.7694384781958065,0.15791400425985097,0.1919106317411402,0.010655817107429966,0.10128322442428508
0.7536542687768935,0.042649160414433784,0.11000824165979861,0.15456532297231668,0.13228678231605764
0.8044532659952263,0.12991661098245266,0.1265344664778093,0.04699961285327142,0.08676703966554036
0.74867797484985,0.13382513783174477,0.1469907407407407,0.0967882892724492,0.12188951500659495
0.7091531493224995,0.022985496827431007,0.04800253897726814,0.05906298003072191,0.053532759503995025
0.7704041181340143,0.09618736906075587,0.060677698975571404,0.006802721088435382,0.03374021003200339
0.7648247259198268,0.010967489228358773,0.08703703703703702,0.21766702393712034,0.15235203048707868
0.7324834565978979,0.10281852854136009,0.01632134782743344,0.06396713615023475,0.040144241988834095
0.7376275379172335,0.018677238057005274,0.008197205565237953,0.06740635055552185,0.037801778060379904
0.7346416564899884,0.015031645569620222,0.028287641561977828,0.048747286707626625,0.038517464134802226
0.7674521867139179,0.013801350240402632,0.014299168105478044,0.024742378703306145,0.019520773404392094
0.7622672282814379,0.004896161166474178,0.04063167359784192,0.05269667219176333,0.046664172894802625
0.7672630239048942,0.04110426090763164,0.003136019812107982,0.06640481801518727,0.03477041891364763
0.7725964126570204,0.04096190178664405,0.11682435211846987,0.05170562405323004,0.08426498808584995
0.7499265982508421,0.06395207854085971,0.1814298613201213,0.08380164546149355,0.13261575339080742
0.748744617519237,0.06911966262519775,0.08686669945892767,0.022770541082164364,0.054818620270546015
0.7086966979349208,0.04200131551616704,0.016479663394109445,0.016322709325517937,0.01640118635981369
0.7198630892555096,0.06188671697022896,0.05210280373831777,0.1096221849990694,0.08086249436869358
0.7416264108183864,0.04784265129092713,0.000679669030732799,0.14014377102156564,0.07041172002614922
0.77339184407979,0.07904490417368204,0.07931556279827723,0.0485270749297152,0.06392131886399621
0.7455605988214684,0.05002925939312586,0.01485962475944802,2.9651593773161178e-05,0.007444638176610591
0.7246506169874474,0.007950543252212006,0.03171794373397785,0.06239511823035854,0.04705653098216819
0.7315834236814502,0.004936017161298323,0.007394156231365523,0.11266738632004353,0.060030771275704525
0.7501560064841173,0.020751511548140922,0.03195569308302293,0.11203148306832966,0.0719935880756763
0.7200748474335902,0.0028443348136042435,9.269793115074254e-05,0.07239854681311753,0.036245622372134134
0.7157437832459309,0.03255148510861239,0.011596703086064863,0.002320710929982428,0.006958707008023646
0.7159315149480945,0.05187935613800565,0.03061546554445027,0.027752910475709824,0.029184188010080048
0.7323582404617046,0.049857102533342745,0.051131365925170535,0.004519206628169736,0.027825286276670136
0.7170117976847241,0.037522045855379105,0.02851585869230555,0.008342224413224186,0.01842904155276487
0.7191240835599984,0.05218502938844882,0.071279331404693,0.013503909026297056,0.04239162021549503
0.7646581225626434,0.07209100758396536,0.007203518350015092,0.022184873949579853,0.014694196149797473
0.7548969840048019,0.011676220419094774,0.0005695090638815348,0.15510489569066976,0.07783720237727565
0.7549559703465607,0.01058768136592858,0.037195506089878205,0.13624486748786857,0.08672018678887339
